wadept,Keycode,Date,Hour,Label
Scottsdale,12S383,5/23/2012,6,2
Scottsdale,12S383,5/23/2012,7,4
Scottsdale,12S383,5/23/2012,8,4
Scottsdale,12S383,5/23/2012,9,4
Scottsdale,12S383,5/23/2012,10,4
Scottsdale,12S383,5/23/2012,11,4
Scottsdale,12S383,5/23/2012,12,4
Scottsdale,12S383,5/23/2012,13,4
Scottsdale,12S383,5/23/2012,14,4
Scottsdale,12S383,5/23/2012,15,4
Scottsdale,12S383,5/23/2012,16,4
Scottsdale,12S383,5/23/2012,17,4
Scottsdale,12S383,5/23/2012,18,4
Scottsdale,12S383,5/23/2012,19,4
Scottsdale,12S383,5/23/2012,20,4
Scottsdale,12S383,5/23/2012,21,4
Scottsdale,12S383,5/23/2012,22,1
Scottsdale,12S383,5/23/2012,23,4
Scottsdale,12S383,5/24/2012,0,4
Scottsdale,12S383,5/24/2012,1,4
Scottsdale,12S383,5/24/2012,2,4
Scottsdale,12S383,5/24/2012,3,4
Scottsdale,12S383,5/24/2012,4,4
Scottsdale,12S383,5/24/2012,5,4
Scottsdale,12S383,5/24/2012,6,3
Scottsdale,12S383,5/24/2012,7,4
Scottsdale,12S383,5/24/2012,8,4
Scottsdale,12S383,5/24/2012,9,4
Scottsdale,12S383,5/24/2012,10,4
Scottsdale,12S383,5/24/2012,11,4
Scottsdale,12S383,5/24/2012,12,4
Scottsdale,12S383,5/24/2012,13,4
Scottsdale,12S383,5/24/2012,14,4
Scottsdale,12S383,5/24/2012,15,4
Scottsdale,12S383,5/24/2012,16,4
Scottsdale,12S383,5/24/2012,17,4
Scottsdale,12S383,5/24/2012,18,4
Scottsdale,12S383,5/24/2012,19,4
Scottsdale,12S383,5/24/2012,20,4
Scottsdale,12S383,5/24/2012,21,4
Scottsdale,12S383,5/24/2012,22,4
Scottsdale,12S383,5/24/2012,23,4
Scottsdale,12S383,5/26/2012,0,4
Scottsdale,12S383,5/26/2012,1,4
Scottsdale,12S383,5/26/2012,2,4
Scottsdale,12S383,5/26/2012,3,4
Scottsdale,12S383,5/26/2012,4,4
Scottsdale,12S383,5/26/2012,5,4
Scottsdale,12S383,5/26/2012,6,4
Scottsdale,12S383,5/26/2012,7,4
Scottsdale,12S383,5/26/2012,8,4
Scottsdale,12S383,5/26/2012,9,4
Scottsdale,12S383,5/26/2012,10,4
Scottsdale,12S383,5/26/2012,11,4
Scottsdale,12S383,5/26/2012,12,4
Scottsdale,12S383,5/26/2012,13,4
Scottsdale,12S383,5/26/2012,14,4
Scottsdale,12S383,5/26/2012,15,4
Scottsdale,12S383,5/26/2012,16,4
Scottsdale,12S383,5/26/2012,17,4
Scottsdale,12S383,5/26/2012,18,4
Scottsdale,12S383,5/26/2012,19,4
Scottsdale,12S383,5/26/2012,20,4
Scottsdale,12S383,5/26/2012,21,4
Scottsdale,12S383,5/26/2012,22,3
Scottsdale,12S383,5/26/2012,23,4
Scottsdale,12S383,5/28/2012,0,4
Scottsdale,12S383,5/28/2012,1,4
Scottsdale,12S383,5/28/2012,2,4
Scottsdale,12S383,5/28/2012,3,1
Scottsdale,12S383,5/28/2012,4,1
Scottsdale,12S383,5/28/2012,5,1
Scottsdale,12S383,5/28/2012,6,3
Scottsdale,12S383,5/28/2012,7,4
Scottsdale,12S383,5/28/2012,8,1
Scottsdale,12S383,5/28/2012,9,4
Scottsdale,12S383,5/28/2012,10,4
Scottsdale,12S383,5/28/2012,11,4
Scottsdale,12S383,5/28/2012,12,4
Scottsdale,12S383,5/28/2012,13,4
Scottsdale,12S383,5/28/2012,14,4
Scottsdale,12S383,5/28/2012,15,4
Scottsdale,12S383,5/28/2012,16,4
Scottsdale,12S383,5/28/2012,17,4
Scottsdale,12S383,5/28/2012,18,4
Scottsdale,12S383,5/28/2012,19,4
Scottsdale,12S383,5/28/2012,20,4
Scottsdale,12S383,5/28/2012,21,4
Scottsdale,12S383,5/28/2012,22,1
Scottsdale,12S383,5/28/2012,23,4
Scottsdale,12S383,5/29/2012,0,4
Scottsdale,12S383,5/29/2012,1,4
Scottsdale,12S383,5/29/2012,2,4
Scottsdale,12S383,5/29/2012,3,4
Scottsdale,12S383,5/29/2012,4,4
Scottsdale,12S383,5/29/2012,5,4
Scottsdale,12S383,5/29/2012,6,4
Scottsdale,12S383,5/29/2012,7,4
Scottsdale,12S383,5/29/2012,8,4
Scottsdale,12S383,5/29/2012,9,4
Scottsdale,12S383,5/29/2012,10,4
Scottsdale,12S383,5/29/2012,11,4
Scottsdale,12S383,5/29/2012,12,4
Scottsdale,12S383,5/29/2012,13,4
Scottsdale,12S383,5/29/2012,14,4
Scottsdale,12S383,5/29/2012,15,4
Scottsdale,12S383,5/29/2012,16,4
Scottsdale,12S383,5/29/2012,17,4
Scottsdale,12S383,5/29/2012,18,4
Scottsdale,12S383,5/29/2012,19,4
Scottsdale,12S383,5/29/2012,20,4
Scottsdale,12S383,5/29/2012,21,4
Scottsdale,12S383,5/29/2012,22,3
Scottsdale,12S383,5/29/2012,23,4
Scottsdale,12S384,5/18/2012,0,4
Scottsdale,12S384,5/18/2012,1,4
Scottsdale,12S384,5/18/2012,2,4
Scottsdale,12S384,5/18/2012,3,4
Scottsdale,12S384,5/18/2012,4,4
Scottsdale,12S384,5/18/2012,5,4
Scottsdale,12S384,5/18/2012,6,1
Scottsdale,12S384,5/18/2012,7,4
Scottsdale,12S384,5/18/2012,8,3
Scottsdale,12S384,5/18/2012,9,4
Scottsdale,12S384,5/18/2012,10,4
Scottsdale,12S384,5/18/2012,11,4
Scottsdale,12S384,5/18/2012,12,4
Scottsdale,12S384,5/18/2012,13,4
Scottsdale,12S384,5/18/2012,14,4
Scottsdale,12S384,5/18/2012,15,4
Scottsdale,12S384,5/18/2012,16,4
Scottsdale,12S384,5/18/2012,17,4
Scottsdale,12S384,5/18/2012,18,4
Scottsdale,12S384,5/18/2012,19,4
Scottsdale,12S384,5/18/2012,20,1
Scottsdale,12S384,5/18/2012,21,4
Scottsdale,12S384,5/18/2012,22,4
Scottsdale,12S384,5/18/2012,23,4
Scottsdale,12S384,5/19/2012,0,4
Scottsdale,12S384,5/19/2012,1,4
Scottsdale,12S384,5/19/2012,2,4
Scottsdale,12S384,5/19/2012,3,4
Scottsdale,12S384,5/19/2012,4,3
Scottsdale,12S384,5/19/2012,5,3
Scottsdale,12S384,5/19/2012,6,3
Scottsdale,12S384,5/19/2012,7,3
Scottsdale,12S384,5/19/2012,8,3
Scottsdale,12S384,5/19/2012,9,2
Scottsdale,12S384,5/19/2012,10,2
Scottsdale,12S384,5/19/2012,11,2
Scottsdale,12S384,5/19/2012,12,2
Scottsdale,12S384,5/19/2012,13,2
Scottsdale,12S384,5/19/2012,14,2
Scottsdale,12S384,5/19/2012,15,2
Scottsdale,12S384,5/19/2012,16,2
Scottsdale,12S384,5/19/2012,17,2
Scottsdale,12S384,5/19/2012,18,2
Scottsdale,12S384,5/19/2012,19,4
Scottsdale,12S384,5/19/2012,20,1
Scottsdale,12S384,5/19/2012,21,4
Scottsdale,12S384,5/19/2012,22,4
Scottsdale,12S384,5/19/2012,23,4
Scottsdale,12S384,5/20/2012,0,4
Scottsdale,12S384,5/20/2012,1,4
Scottsdale,12S384,5/20/2012,2,4
Scottsdale,12S384,5/20/2012,3,4
Scottsdale,12S384,5/20/2012,4,2
Scottsdale,12S384,5/20/2012,5,3
Scottsdale,12S384,5/20/2012,6,3
Scottsdale,12S384,5/20/2012,7,3
Scottsdale,12S384,5/20/2012,8,3
Scottsdale,12S384,5/20/2012,9,2
Scottsdale,12S384,5/20/2012,10,2
Scottsdale,12S384,5/20/2012,11,2
Scottsdale,12S384,5/20/2012,12,2
Scottsdale,12S384,5/20/2012,13,2
Scottsdale,12S384,5/20/2012,14,4
Scottsdale,12S384,5/20/2012,15,2
Scottsdale,12S384,5/20/2012,16,4
Scottsdale,12S384,5/20/2012,17,4
Scottsdale,12S384,5/20/2012,18,4
Scottsdale,12S384,5/20/2012,19,4
Scottsdale,12S384,5/20/2012,20,1
Scottsdale,12S384,5/20/2012,21,4
Scottsdale,12S384,5/20/2012,22,4
Scottsdale,12S384,5/20/2012,23,4
Scottsdale,12S384,5/21/2012,0,4
Scottsdale,12S384,5/21/2012,1,4
Scottsdale,12S384,5/21/2012,2,4
Scottsdale,12S384,5/21/2012,3,4
Scottsdale,12S384,5/21/2012,4,4
Scottsdale,12S384,5/21/2012,5,4
Scottsdale,12S384,5/21/2012,6,1
Scottsdale,12S384,5/21/2012,7,1
Scottsdale,12S384,5/21/2012,8,1
Scottsdale,12S384,5/21/2012,9,4
Scottsdale,12S384,5/21/2012,10,4
Scottsdale,12S384,5/21/2012,11,4
Scottsdale,12S384,5/21/2012,12,4
Scottsdale,12S384,5/21/2012,13,4
Scottsdale,12S384,5/21/2012,14,4
Scottsdale,12S384,5/21/2012,15,4
Scottsdale,12S384,5/21/2012,16,4
Scottsdale,12S384,5/21/2012,17,4
Scottsdale,12S384,5/21/2012,18,4
Scottsdale,12S384,5/21/2012,19,4
Scottsdale,12S384,5/21/2012,20,3
Scottsdale,12S384,5/21/2012,21,4
Scottsdale,12S384,5/21/2012,22,4
Scottsdale,12S384,5/21/2012,23,4
Scottsdale,12S384,5/22/2012,0,4
Scottsdale,12S384,5/22/2012,1,4
Scottsdale,12S384,5/22/2012,2,4
Scottsdale,12S384,5/22/2012,3,4
Scottsdale,12S384,5/22/2012,4,4
Scottsdale,12S384,5/22/2012,5,4
Scottsdale,12S384,5/22/2012,6,1
Scottsdale,12S384,5/22/2012,7,4
Scottsdale,12S384,5/22/2012,8,3
Scottsdale,12S384,5/22/2012,9,4
Scottsdale,12S384,5/22/2012,10,4
Scottsdale,12S384,5/22/2012,11,4
Scottsdale,12S384,5/22/2012,12,4
Scottsdale,12S384,5/22/2012,13,4
Scottsdale,12S384,5/22/2012,14,4
Scottsdale,12S384,5/22/2012,15,4
Scottsdale,12S384,5/22/2012,16,4
Scottsdale,12S384,5/22/2012,17,4
Scottsdale,12S384,5/22/2012,18,4
Scottsdale,12S384,5/22/2012,19,4
Scottsdale,12S384,5/22/2012,20,1
Scottsdale,12S384,5/22/2012,21,4
Scottsdale,12S384,5/22/2012,22,4
Scottsdale,12S384,5/22/2012,23,4
Scottsdale,12S384,5/23/2012,0,4
Scottsdale,12S384,5/23/2012,1,4
Scottsdale,12S384,5/23/2012,2,4
Scottsdale,12S384,5/23/2012,3,4
Scottsdale,12S384,5/23/2012,4,4
Scottsdale,12S384,5/23/2012,5,4
Scottsdale,12S384,5/23/2012,6,1
Scottsdale,12S384,5/23/2012,7,4
Scottsdale,12S384,5/23/2012,8,1
Scottsdale,12S384,5/23/2012,9,4
Scottsdale,12S384,5/23/2012,10,4
Scottsdale,12S384,5/23/2012,11,4
Scottsdale,12S384,5/23/2012,12,4
Scottsdale,12S384,5/23/2012,13,4
Scottsdale,12S384,5/23/2012,14,4
Scottsdale,12S384,5/23/2012,15,4
Scottsdale,12S384,5/23/2012,16,4
Scottsdale,12S384,5/23/2012,17,4
Scottsdale,12S384,5/23/2012,18,4
Scottsdale,12S384,5/23/2012,19,4
Scottsdale,12S384,5/23/2012,20,3
Scottsdale,12S384,5/23/2012,21,4
Scottsdale,12S384,5/23/2012,22,4
Scottsdale,12S384,5/23/2012,23,4
Scottsdale,12S384,5/24/2012,0,4
Scottsdale,12S384,5/24/2012,1,4
Scottsdale,12S384,5/24/2012,2,4
Scottsdale,12S384,5/24/2012,3,4
Scottsdale,12S384,5/24/2012,4,4
Scottsdale,12S384,5/24/2012,5,2
Scottsdale,12S384,5/24/2012,6,3
Scottsdale,12S384,5/24/2012,7,3
Scottsdale,12S384,5/24/2012,8,3
Scottsdale,12S384,5/24/2012,9,4
Scottsdale,12S384,5/24/2012,10,4
Scottsdale,12S384,5/24/2012,11,4
Scottsdale,12S384,5/24/2012,12,4
Scottsdale,12S384,5/24/2012,13,4
Scottsdale,12S384,5/24/2012,14,4
Scottsdale,12S384,5/24/2012,15,4
Scottsdale,12S384,5/24/2012,16,4
Scottsdale,12S384,5/24/2012,17,4
Scottsdale,12S384,5/24/2012,18,4
Scottsdale,12S384,5/24/2012,19,4
Scottsdale,12S384,5/24/2012,20,1
Scottsdale,12S384,5/24/2012,21,4
Scottsdale,12S384,5/24/2012,22,4
Scottsdale,12S384,5/24/2012,23,4
Scottsdale,12S384,5/25/2012,0,4
Scottsdale,12S384,5/25/2012,1,4
Scottsdale,12S384,5/25/2012,2,4
Scottsdale,12S384,5/25/2012,3,4
Scottsdale,12S384,5/25/2012,4,4
Scottsdale,12S384,5/25/2012,5,4
Scottsdale,12S384,5/25/2012,6,1
Scottsdale,12S384,5/25/2012,7,1
Scottsdale,12S384,5/25/2012,8,1
Scottsdale,12S384,5/25/2012,9,4
Scottsdale,12S384,5/25/2012,10,4
Scottsdale,12S384,5/25/2012,11,4
Scottsdale,12S384,5/25/2012,12,4
Scottsdale,12S384,5/25/2012,13,4
Scottsdale,12S384,5/25/2012,14,4
Scottsdale,12S384,5/25/2012,15,4
Scottsdale,12S384,5/25/2012,16,4
Scottsdale,12S384,5/25/2012,17,4
Scottsdale,12S384,5/25/2012,18,4
Scottsdale,12S384,5/25/2012,19,4
Scottsdale,12S384,5/25/2012,20,3
Scottsdale,12S384,5/25/2012,21,4
Scottsdale,12S384,5/25/2012,22,4
Scottsdale,12S384,5/25/2012,23,4
Scottsdale,12S384,5/26/2012,0,4
Scottsdale,12S384,5/26/2012,1,4
Scottsdale,12S384,5/26/2012,2,4
Scottsdale,12S384,5/26/2012,3,4
Scottsdale,12S384,5/26/2012,4,2
Scottsdale,12S384,5/26/2012,5,3
Scottsdale,12S384,5/26/2012,6,3
Scottsdale,12S384,5/26/2012,7,3
Scottsdale,12S384,5/26/2012,8,3
Scottsdale,12S384,5/26/2012,9,2
Scottsdale,12S384,5/26/2012,10,4
Scottsdale,12S384,5/26/2012,11,2
Scottsdale,12S384,5/26/2012,12,2
Scottsdale,12S384,5/26/2012,13,2
Scottsdale,12S384,5/26/2012,14,2
Scottsdale,12S384,5/26/2012,15,4
Scottsdale,12S384,5/26/2012,16,4
Scottsdale,12S384,5/26/2012,17,4
Scottsdale,12S384,5/26/2012,18,4
Scottsdale,12S384,5/26/2012,19,4
Scottsdale,12S384,5/26/2012,20,1
Scottsdale,12S384,5/26/2012,21,4
Scottsdale,12S384,5/26/2012,22,4
Scottsdale,12S384,5/26/2012,23,4
Scottsdale,12S384,5/27/2012,0,4
Scottsdale,12S384,5/27/2012,1,4
Scottsdale,12S384,5/27/2012,2,4
Scottsdale,12S384,5/27/2012,3,4
Scottsdale,12S384,5/27/2012,4,4
Scottsdale,12S384,5/27/2012,5,4
Scottsdale,12S384,5/27/2012,6,1
Scottsdale,12S384,5/27/2012,7,1
Scottsdale,12S384,5/27/2012,8,1
Scottsdale,12S384,5/27/2012,9,4
Scottsdale,12S384,5/27/2012,10,4
Scottsdale,12S384,5/27/2012,11,4
Scottsdale,12S384,5/27/2012,12,4
Scottsdale,12S384,5/27/2012,13,4
Scottsdale,12S384,5/27/2012,14,4
Scottsdale,12S384,5/27/2012,15,4
Scottsdale,12S384,5/27/2012,16,4
Scottsdale,12S384,5/27/2012,17,4
Scottsdale,12S384,5/27/2012,18,4
Scottsdale,12S384,5/27/2012,19,4
Scottsdale,12S384,5/27/2012,20,3
Scottsdale,12S384,5/27/2012,21,4
Scottsdale,12S384,5/27/2012,22,4
Scottsdale,12S384,5/27/2012,23,4
Scottsdale,12S384,5/28/2012,0,4
Scottsdale,12S384,5/28/2012,1,4
Scottsdale,12S384,5/28/2012,2,4
Scottsdale,12S384,5/28/2012,3,4
Scottsdale,12S384,5/28/2012,4,2
Scottsdale,12S384,5/28/2012,5,4
Scottsdale,12S384,5/28/2012,6,3
Scottsdale,12S384,5/28/2012,7,3
Scottsdale,12S384,5/28/2012,8,3
Scottsdale,12S384,5/28/2012,9,2
Scottsdale,12S384,5/28/2012,10,2
Scottsdale,12S384,5/28/2012,11,4
Scottsdale,12S384,5/28/2012,12,4
Scottsdale,12S384,5/28/2012,13,4
Scottsdale,12S384,5/28/2012,14,4
Scottsdale,12S384,5/28/2012,15,4
Scottsdale,12S384,5/28/2012,16,4
Scottsdale,12S384,5/28/2012,17,4
Scottsdale,12S384,5/28/2012,18,4
Scottsdale,12S384,5/28/2012,19,4
Scottsdale,12S384,5/28/2012,20,1
Scottsdale,12S384,5/28/2012,21,4
Scottsdale,12S384,5/28/2012,22,4
Scottsdale,12S384,5/28/2012,23,4
Scottsdale,12S384,5/29/2012,0,4
Scottsdale,12S384,5/29/2012,1,4
Scottsdale,12S384,5/29/2012,2,4
Scottsdale,12S384,5/29/2012,3,4
Scottsdale,12S384,5/29/2012,4,4
Scottsdale,12S384,5/29/2012,5,1
Scottsdale,12S384,5/29/2012,6,1
Scottsdale,12S384,5/29/2012,7,1
Scottsdale,12S384,5/29/2012,8,3
Scottsdale,12S384,5/29/2012,9,4
Scottsdale,12S384,5/29/2012,10,4
Scottsdale,12S384,5/29/2012,11,4
Scottsdale,12S384,5/29/2012,12,4
Scottsdale,12S384,5/29/2012,13,4
Scottsdale,12S384,5/29/2012,14,4
Scottsdale,12S384,5/29/2012,15,4
Scottsdale,12S384,5/29/2012,16,4
Scottsdale,12S384,5/29/2012,17,4
Scottsdale,12S384,5/29/2012,18,4
Scottsdale,12S384,5/29/2012,19,4
Scottsdale,12S384,5/29/2012,20,1
Scottsdale,12S384,5/29/2012,21,4
Scottsdale,12S384,5/29/2012,22,4
Scottsdale,12S384,5/29/2012,23,4
Scottsdale,12S384,5/30/2012,0,4
Scottsdale,12S384,5/30/2012,1,4
Scottsdale,12S384,5/30/2012,2,4
Scottsdale,12S384,5/30/2012,3,4
Scottsdale,12S384,5/30/2012,4,4
Scottsdale,12S384,5/30/2012,5,4
Scottsdale,12S384,5/30/2012,6,1
Scottsdale,12S384,5/30/2012,7,1
Scottsdale,12S384,5/30/2012,8,3
Scottsdale,12S384,5/30/2012,9,4
Scottsdale,12S384,5/30/2012,10,4
Scottsdale,12S384,5/30/2012,11,4
Scottsdale,12S384,5/30/2012,12,4
Scottsdale,12S384,5/30/2012,13,4
Scottsdale,12S384,5/30/2012,14,4
Scottsdale,12S384,5/30/2012,15,4
Scottsdale,12S384,5/30/2012,16,4
Scottsdale,12S384,5/30/2012,17,4
Scottsdale,12S384,5/30/2012,18,4
Scottsdale,12S384,5/30/2012,19,4
Scottsdale,12S384,5/30/2012,20,1
Scottsdale,12S384,5/30/2012,21,4
Scottsdale,12S384,5/30/2012,22,4
Scottsdale,12S384,5/30/2012,23,4
Scottsdale,12S385,5/18/2012,0,1
Scottsdale,12S385,5/18/2012,1,1
Scottsdale,12S385,5/18/2012,2,1
Scottsdale,12S385,5/18/2012,3,1
Scottsdale,12S385,5/18/2012,4,4
Scottsdale,12S385,5/18/2012,5,4
Scottsdale,12S385,5/18/2012,6,3
Scottsdale,12S385,5/18/2012,7,1
Scottsdale,12S385,5/18/2012,8,1
Scottsdale,12S385,5/18/2012,9,1
Scottsdale,12S385,5/18/2012,10,1
Scottsdale,12S385,5/18/2012,11,1
Scottsdale,12S385,5/18/2012,12,4
Scottsdale,12S385,5/18/2012,13,4
Scottsdale,12S385,5/18/2012,14,4
Scottsdale,12S385,5/18/2012,15,1
Scottsdale,12S385,5/18/2012,16,1
Scottsdale,12S385,5/18/2012,17,1
Scottsdale,12S385,5/18/2012,18,4
Scottsdale,12S385,5/18/2012,19,4
Scottsdale,12S385,5/18/2012,20,1
Scottsdale,12S385,5/18/2012,21,1
Scottsdale,12S385,5/18/2012,22,1
Scottsdale,12S385,5/18/2012,23,1
Scottsdale,12S385,5/19/2012,0,4
Scottsdale,12S385,5/19/2012,1,1
Scottsdale,12S385,5/19/2012,2,1
Scottsdale,12S385,5/19/2012,3,1
Scottsdale,12S385,5/19/2012,4,1
Scottsdale,12S385,5/19/2012,5,1
Scottsdale,12S385,5/19/2012,6,3
Scottsdale,12S385,5/19/2012,7,1
Scottsdale,12S385,5/19/2012,8,1
Scottsdale,12S385,5/19/2012,9,1
Scottsdale,12S385,5/19/2012,10,1
Scottsdale,12S385,5/19/2012,11,1
Scottsdale,12S385,5/19/2012,12,4
Scottsdale,12S385,5/19/2012,13,4
Scottsdale,12S385,5/19/2012,14,4
Scottsdale,12S385,5/19/2012,15,1
Scottsdale,12S385,5/19/2012,16,1
Scottsdale,12S385,5/19/2012,17,1
Scottsdale,12S385,5/19/2012,18,1
Scottsdale,12S385,5/19/2012,19,1
Scottsdale,12S385,5/19/2012,20,1
Scottsdale,12S385,5/19/2012,21,1
Scottsdale,12S385,5/19/2012,22,1
Scottsdale,12S385,5/19/2012,23,1
Scottsdale,12S385,5/20/2012,0,1
Scottsdale,12S385,5/20/2012,1,1
Scottsdale,12S385,5/20/2012,2,1
Scottsdale,12S385,5/20/2012,3,1
Scottsdale,12S385,5/20/2012,4,1
Scottsdale,12S385,5/20/2012,5,1
Scottsdale,12S385,5/20/2012,6,3
Scottsdale,12S385,5/20/2012,7,1
Scottsdale,12S385,5/20/2012,8,1
Scottsdale,12S385,5/20/2012,9,1
Scottsdale,12S385,5/20/2012,10,1
Scottsdale,12S385,5/20/2012,11,1
Scottsdale,12S385,5/20/2012,12,4
Scottsdale,12S385,5/20/2012,13,4
Scottsdale,12S385,5/20/2012,14,4
Scottsdale,12S385,5/20/2012,15,1
Scottsdale,12S385,5/20/2012,16,1
Scottsdale,12S385,5/20/2012,17,1
Scottsdale,12S385,5/20/2012,18,1
Scottsdale,12S385,5/20/2012,19,1
Scottsdale,12S385,5/20/2012,20,1
Scottsdale,12S385,5/20/2012,21,1
Scottsdale,12S385,5/20/2012,22,1
Scottsdale,12S385,5/20/2012,23,1
Scottsdale,12S385,5/21/2012,0,1
Scottsdale,12S385,5/21/2012,1,1
Scottsdale,12S385,5/21/2012,2,1
Scottsdale,12S385,5/21/2012,3,1
Scottsdale,12S385,5/21/2012,4,1
Scottsdale,12S385,5/21/2012,5,1
Scottsdale,12S385,5/21/2012,6,3
Scottsdale,12S385,5/21/2012,7,1
Scottsdale,12S385,5/21/2012,8,1
Scottsdale,12S385,5/21/2012,9,1
Scottsdale,12S385,5/21/2012,10,4
Scottsdale,12S385,5/21/2012,11,1
Scottsdale,12S385,5/21/2012,12,4
Scottsdale,12S385,5/21/2012,13,4
Scottsdale,12S385,5/21/2012,14,4
Scottsdale,12S385,5/21/2012,15,1
Scottsdale,12S385,5/21/2012,16,1
Scottsdale,12S385,5/21/2012,17,1
Scottsdale,12S385,5/21/2012,18,1
Scottsdale,12S385,5/21/2012,19,1
Scottsdale,12S385,5/21/2012,20,1
Scottsdale,12S385,5/21/2012,21,1
Scottsdale,12S385,5/21/2012,22,1
Scottsdale,12S385,5/21/2012,23,1
Scottsdale,12S385,5/22/2012,0,1
Scottsdale,12S385,5/22/2012,1,1
Scottsdale,12S385,5/22/2012,2,1
Scottsdale,12S385,5/22/2012,3,1
Scottsdale,12S385,5/22/2012,4,1
Scottsdale,12S385,5/22/2012,5,1
Scottsdale,12S385,5/22/2012,6,1
Scottsdale,12S385,5/22/2012,7,1
Scottsdale,12S385,5/22/2012,8,1
Scottsdale,12S385,5/22/2012,9,1
Scottsdale,12S385,5/22/2012,10,3
Scottsdale,12S385,5/22/2012,11,1
Scottsdale,12S385,5/22/2012,12,4
Scottsdale,12S385,5/22/2012,13,4
Scottsdale,12S385,5/22/2012,14,4
Scottsdale,12S385,5/22/2012,15,1
Scottsdale,12S385,5/22/2012,16,1
Scottsdale,12S385,5/22/2012,17,1
Scottsdale,12S385,5/22/2012,18,1
Scottsdale,12S385,5/22/2012,19,1
Scottsdale,12S385,5/22/2012,20,4
Scottsdale,12S385,5/22/2012,21,4
Scottsdale,12S385,5/22/2012,22,4
Scottsdale,12S385,5/22/2012,23,4
Scottsdale,12S385,5/23/2012,0,1
Scottsdale,12S385,5/23/2012,1,1
Scottsdale,12S385,5/23/2012,2,1
Scottsdale,12S385,5/23/2012,3,1
Scottsdale,12S385,5/23/2012,4,1
Scottsdale,12S385,5/23/2012,5,1
Scottsdale,12S385,5/23/2012,6,3
Scottsdale,12S385,5/23/2012,7,1
Scottsdale,12S385,5/23/2012,8,1
Scottsdale,12S385,5/23/2012,9,1
Scottsdale,12S385,5/23/2012,10,4
Scottsdale,12S385,5/23/2012,11,1
Scottsdale,12S385,5/23/2012,12,4
Scottsdale,12S385,5/23/2012,13,4
Scottsdale,12S385,5/23/2012,14,4
Scottsdale,12S385,5/23/2012,15,1
Scottsdale,12S385,5/23/2012,16,1
Scottsdale,12S385,5/23/2012,17,1
Scottsdale,12S385,5/23/2012,18,1
Scottsdale,12S385,5/23/2012,19,1
Scottsdale,12S385,5/23/2012,20,1
Scottsdale,12S385,5/23/2012,21,1
Scottsdale,12S385,5/23/2012,22,1
Scottsdale,12S385,5/23/2012,23,1
Scottsdale,12S385,5/24/2012,0,1
Scottsdale,12S385,5/24/2012,1,1
Scottsdale,12S385,5/24/2012,2,1
Scottsdale,12S385,5/24/2012,3,1
Scottsdale,12S385,5/24/2012,4,1
Scottsdale,12S385,5/24/2012,5,4
Scottsdale,12S385,5/24/2012,6,2
Scottsdale,12S385,5/24/2012,7,1
Scottsdale,12S385,5/24/2012,8,1
Scottsdale,12S385,5/24/2012,9,1
Scottsdale,12S385,5/24/2012,10,1
Scottsdale,12S385,5/24/2012,11,1
Scottsdale,12S385,5/24/2012,12,4
Scottsdale,12S385,5/24/2012,13,4
Scottsdale,12S385,5/24/2012,14,4
Scottsdale,12S385,5/24/2012,15,1
Scottsdale,12S385,5/24/2012,16,1
Scottsdale,12S385,5/24/2012,17,1
Scottsdale,12S385,5/24/2012,18,1
Scottsdale,12S385,5/24/2012,19,1
Scottsdale,12S385,5/24/2012,20,1
Scottsdale,12S385,5/24/2012,21,1
Scottsdale,12S385,5/24/2012,22,1
Scottsdale,12S385,5/24/2012,23,4
Scottsdale,12S385,5/25/2012,0,4
Scottsdale,12S385,5/25/2012,1,4
Scottsdale,12S385,5/25/2012,2,4
Scottsdale,12S385,5/25/2012,3,4
Scottsdale,12S385,5/25/2012,4,4
Scottsdale,12S385,5/25/2012,5,4
Scottsdale,12S385,5/25/2012,6,1
Scottsdale,12S385,5/25/2012,7,1
Scottsdale,12S385,5/25/2012,8,1
Scottsdale,12S385,5/25/2012,9,1
Scottsdale,12S385,5/25/2012,10,1
Scottsdale,12S385,5/25/2012,11,1
Scottsdale,12S385,5/25/2012,12,4
Scottsdale,12S385,5/25/2012,13,4
Scottsdale,12S385,5/25/2012,14,4
Scottsdale,12S385,5/25/2012,15,1
Scottsdale,12S385,5/25/2012,16,1
Scottsdale,12S385,5/25/2012,17,1
Scottsdale,12S385,5/25/2012,18,3
Scottsdale,12S385,5/25/2012,19,1
Scottsdale,12S385,5/25/2012,20,1
Scottsdale,12S385,5/25/2012,21,1
Scottsdale,12S385,5/25/2012,22,1
Scottsdale,12S385,5/25/2012,23,1
Scottsdale,12S385,5/26/2012,0,3
Scottsdale,12S385,5/26/2012,1,3
Scottsdale,12S385,5/26/2012,2,3
Scottsdale,12S385,5/26/2012,3,3
Scottsdale,12S385,5/26/2012,4,3
Scottsdale,12S385,5/26/2012,5,3
Scottsdale,12S385,5/26/2012,6,3
Scottsdale,12S385,5/26/2012,7,1
Scottsdale,12S385,5/26/2012,8,1
Scottsdale,12S385,5/26/2012,9,1
Scottsdale,12S385,5/26/2012,10,1
Scottsdale,12S385,5/26/2012,11,1
Scottsdale,12S385,5/26/2012,12,4
Scottsdale,12S385,5/26/2012,13,4
Scottsdale,12S385,5/26/2012,14,4
Scottsdale,12S385,5/26/2012,15,1
Scottsdale,12S385,5/26/2012,16,1
